category_name,product_name,unit_price,quantity,ortalama_birim_fiyatı,ortalama_fiyata_gore_durumu,order_id
Dairy Products,Mozzarella di Giovanni,34.8,40,34.8,Ortalamadan Az,10812
Dairy Products,Mozzarella di Giovanni,34.8,42,27.8,Ortalamadan Fazla,10372
Dairy Products,Mozzarella di Giovanni,34.8,50,34.8,Ortalamadan Az,10941
Dairy Products,Mozzarella di Giovanni,34.8,60,34.8,Ortalamadan Az,10638
Dairy Products,Queso Cabrales,21,2,21,Ortalamaya Eşit,10926
Dairy Products,Queso Cabrales,21,3,21,Ortalamaya Eşit,10528
Dairy Products,Queso Cabrales,21,5,16.8,Ortalamadan Fazla,10486
Dairy Products,Queso Cabrales,21,5,21,Ortalamaya Eşit,10726
Dairy Products,Queso Cabrales,21,5,21,Ortalamaya Eşit,10944
Dairy Products,Queso Cabrales,21,6,16.8,Ortalamadan Fazla,10434
Dairy Products,Queso Cabrales,21,6,16.8,Ortalamadan Fazla,10443
Dairy Products,Queso Cabrales,21,10,16.8,Ortalamadan Fazla,10466
Dairy Products,Queso Cabrales,21,10,21,Ortalamaya Eşit,10545
Dairy Products,Queso Cabrales,21,10,21,Ortalamaya Eşit,10637
Dairy Products,Queso Cabrales,21,10,21,Ortalamaya Eşit,10869
Dairy Products,Queso Cabrales,21,10,21,Ortalamaya Eşit,11043
Dairy Products,Queso Cabrales,21,10,21,Ortalamaya Eşit,11073
Dairy Products,Queso Cabrales,21,12,14,Ortalamadan Fazla,10248
Dairy Products,Queso Cabrales,21,12,16.8,Ortalamadan Fazla,10296
Dairy Products,Queso Cabrales,21,12,16.8,Ortalamadan Fazla,10353
Dairy Products,Queso Cabrales,21,14,21,Ortalamaya Eşit,10614
Dairy Products,Queso Cabrales,21,15,16.8,Ortalamadan Fazla,10489
Dairy Products,Queso Cabrales,21,15,21,Ortalamaya Eşit,10542
Dairy Products,Queso Cabrales,21,15,21,Ortalamaya Eşit,10553
Dairy Products,Queso Cabrales,21,15,21,Ortalamaya Eşit,10570
Dairy Products,Queso Cabrales,21,15,21,Ortalamaya Eşit,10698
Dairy Products,Queso Cabrales,21,15,21,Ortalamaya Eşit,10770
Dairy Products,Queso Cabrales,21,15,21,Ortalamaya Eşit,10842
Dairy Products,Queso Cabrales,21,15,21,Ortalamaya Eşit,10989
Dairy Products,Queso Cabrales,21,20,21,Ortalamaya Eşit,10797
Dairy Products,Queso Cabrales,21,20,21,Ortalamaya Eşit,10823
Dairy Products,Queso Cabrales,21,24,16.8,Ortalamadan Fazla,10365
Dairy Products,Queso Cabrales,21,25,21,Ortalamaya Eşit,10862
Dairy Products,Queso Cabrales,21,30,16.8,Ortalamadan Fazla,10407
Dairy Products,Queso Cabrales,21,30,16.8,Ortalamadan Fazla,10442
Dairy Products,Queso Cabrales,21,30,21,Ortalamaya Eşit,10986
Dairy Products,Queso Cabrales,21,35,21,Ortalamaya Eşit,10566
Dairy Products,Queso Cabrales,21,40,21,Ortalamaya Eşit,10889
Dairy Products,Queso Cabrales,21,40,21,Ortalamaya Eşit,10912
Dairy Products,Queso Cabrales,21,50,16.8,Ortalamadan Fazla,10327
Dairy Products,Queso Cabrales,21,50,21,Ortalamaya Eşit,10535
Dairy Products,Queso Cabrales,21,50,21,Ortalamaya Eşit,10800
Dairy Products,Queso Manchego La Pastora,38,2,38,Ortalamaya Eşit,11077
Dairy Products,Queso Manchego La Pastora,38,4,38,Ortalamaya Eşit,10695
Dairy Products,Queso Manchego La Pastora,38,4,38,Ortalamaya Eşit,11049
Dairy Products,Queso Manchego La Pastora,38,12,30.4,Ortalamadan Fazla,10266
Dairy Products,Queso Manchego La Pastora,38,15,30.4,Ortalamadan Fazla,10439
Dairy Products,Queso Manchego La Pastora,38,15,38,Ortalamaya Eşit,10536
Dairy Products,Queso Manchego La Pastora,38,20,38,Ortalamaya Eşit,10979
Dairy Products,Queso Manchego La Pastora,38,20,38,Ortalamaya Eşit,11018
Dairy Products,Queso Manchego La Pastora,38,20,38,Ortalamaya Eşit,11046
Dairy Products,Queso Manchego La Pastora,38,30,38,Ortalamaya Eşit,10543
Dairy Products,Queso Manchego La Pastora,38,30,38,Ortalamaya Eşit,10968
Dairy Products,Queso Manchego La Pastora,38,36,38,Ortalamaya Eşit,10633
Dairy Products,Queso Manchego La Pastora,38,36,38,Ortalamaya Eşit,10718
Dairy Products,Queso Manchego La Pastora,38,100,38,Ortalamaya Eşit,10678
Dairy Products,Raclette Courdavault,55,1,55,Ortalamaya Eşit,10665
Dairy Products,Raclette Courdavault,55,2,55,Ortalamaya Eşit,10531
Dairy Products,Raclette Courdavault,55,4,55,Ortalamaya Eşit,10517
Dairy Products,Raclette Courdavault,55,4,55,Ortalamaya Eşit,10947
Dairy Products,Raclette Courdavault,55,6,44,Ortalamadan Fazla,10275
Dairy Products,Raclette Courdavault,55,6,55,Ortalamaya Eşit,10749
Dairy Products,Raclette Courdavault,55,7,55,Ortalamaya Eşit,10757
Dairy Products,Raclette Courdavault,55,8,55,Ortalamaya Eşit,10706
Dairy Products,Raclette Courdavault,55,9,44,Ortalamadan Fazla,10328
Dairy Products,Raclette Courdavault,55,9,44,Ortalamadan Fazla,10341
Dairy Products,Raclette Courdavault,55,9,44,Ortalamadan Fazla,10411
Dairy Products,Raclette Courdavault,55,10,44,Ortalamadan Fazla,10304
Dairy Products,Raclette Courdavault,55,10,55,Ortalamaya Eşit,10727
Dairy Products,Raclette Courdavault,55,10,55,Ortalamaya Eşit,11005
Dairy Products,Raclette Courdavault,55,12,44,Ortalamadan Fazla,10387
Dairy Products,Raclette Courdavault,55,12,44,Ortalamadan Fazla,10480
Dairy Products,Raclette Courdavault,55,12,55,Ortalamaya Eşit,10575
Dairy Products,Raclette Courdavault,55,12,55,Ortalamaya Eşit,10679
Dairy Products,Raclette Courdavault,55,15,44,Ortalamadan Fazla,10278
Dairy Products,Raclette Courdavault,55,15,55,Ortalamaya Eşit,10535
Dairy Products,Raclette Courdavault,55,15,55,Ortalamaya Eşit,10803
Dairy Products,Raclette Courdavault,55,15,55,Ortalamaya Eşit,10835
Dairy Products,Raclette Courdavault,55,16,44,Ortalamadan Fazla,10410
Dairy Products,Raclette Courdavault,55,18,55,Ortalamaya Eşit,10994
Dairy Products,Raclette Courdavault,55,20,44,Ortalamadan Fazla,10423
Dairy Products,Raclette Courdavault,55,20,55,Ortalamaya Eşit,10605
Dairy Products,Raclette Courdavault,55,24,55,Ortalamaya Eşit,11028
Dairy Products,Raclette Courdavault,55,25,55,Ortalamaya Eşit,10694
Dairy Products,Raclette Courdavault,55,25,55,Ortalamaya Eşit,10750
Dairy Products,Raclette Courdavault,55,25,55,Ortalamaya Eşit,10772
Dairy Products,Raclette Courdavault,55,25,55,Ortalamaya Eşit,10799
Dairy Products,Raclette Courdavault,55,30,44,Ortalamadan Fazla,10255
Dairy Products,Raclette Courdavault,55,30,44,Ortalamadan Fazla,10298
Dairy Products,Raclette Courdavault,55,30,44,Ortalamadan Fazla,10488
Dairy Products,Raclette Courdavault,55,30,55,Ortalamaya Eşit,10617
Dairy Products,Raclette Courdavault,55,30,55,Ortalamaya Eşit,11032
Dairy Products,Raclette Courdavault,55,30,55,Ortalamaya Eşit,11036
Dairy Products,Raclette Courdavault,55,35,55,Ortalamaya Eşit,10601
Dairy Products,Raclette Courdavault,55,35,55,Ortalamaya Eşit,10703
Dairy Products,Raclette Courdavault,55,36,44,Ortalamadan Fazla,10457
Dairy Products,Raclette Courdavault,55,40,44,Ortalamadan Fazla,10324
Dairy Products,Raclette Courdavault,55,40,55,Ortalamaya Eşit,10567
Dairy Products,Raclette Courdavault,55,40,55,Ortalamaya Eşit,10823
Dairy Products,Raclette Courdavault,55,40,55,Ortalamaya Eşit,10892
Dairy Products,Raclette Courdavault,55,42,55,Ortalamaya Eşit,10701
Dairy Products,Raclette Courdavault,55,42,55,Ortalamaya Eşit,10851
Dairy Products,Raclette Courdavault,55,45,55,Ortalamaya Eşit,10745
Dairy Products,Raclette Courdavault,55,50,55,Ortalamaya Eşit,10841
Dairy Products,Raclette Courdavault,55,60,44,Ortalamadan Fazla,10479
Dairy Products,Raclette Courdavault,55,60,44,Ortalamadan Fazla,10490
Dairy Products,Raclette Courdavault,55,70,44,Ortalamadan Fazla,10267
Dairy Products,Raclette Courdavault,55,70,44,Ortalamadan Fazla,10430
Dairy Products,Raclette Courdavault,55,100,55,Ortalamaya Eşit,11030
Dairy Products,Raclette Courdavault,55,110,55,Ortalamaya Eşit,11017
Grains/Cereals,Filo Mix,7,2,7,Ortalamaya Eşit,11038
Grains/Cereals,Filo Mix,7,2,7,Ortalamaya Eşit,11077
Grains/Cereals,Filo Mix,7,4,7,Ortalamaya Eşit,10586
Grains/Cereals,Filo Mix,7,4,7,Ortalamaya Eşit,10725
Grains/Cereals,Filo Mix,7,5,7,Ortalamaya Eşit,10620
Grains/Cereals,Filo Mix,7,5,7,Ortalamaya Eşit,10927
Grains/Cereals,Filo Mix,7,6,7,Ortalamaya Eşit,10517
Grains/Cereals,Filo Mix,7,6,7,Ortalamaya Eşit,10961
Grains/Cereals,Filo Mix,7,8,5.6,Ortalamadan Fazla,10334
Grains/Cereals,Filo Mix,7,8,7,Ortalamaya Eşit,10793
Grains/Cereals,Filo Mix,7,8,7,Ortalamaya Eşit,10862
Grains/Cereals,Filo Mix,7,9,7,Ortalamaya Eşit,10683
Grains/Cereals,Filo Mix,7,10,7,Ortalamaya Eşit,11003
Grains/Cereals,Filo Mix,7,12,7,Ortalamaya Eşit,10925
Grains/Cereals,Filo Mix,7,14,7,Ortalamaya Eşit,10908
Grains/Cereals,Filo Mix,7,15,5.6,Ortalamadan Fazla,10446
Grains/Cereals,Filo Mix,7,15,7,Ortalamaya Eşit,10769
Grains/Cereals,Filo Mix,7,18,7,Ortalamaya Eşit,10739
Grains/Cereals,Filo Mix,7,20,5.6,Ortalamadan Fazla,10322
Grains/Cereals,Filo Mix,7,20,5.6,Ortalamadan Fazla,10388
Grains/Cereals,Filo Mix,7,20,5.6,Ortalamadan Fazla,10449
Grains/Cereals,Filo Mix,7,20,7,Ortalamaya Eşit,10809
Grains/Cereals,Filo Mix,7,20,7,Ortalamaya Eşit,10997
Grains/Cereals,Filo Mix,7,24,7,Ortalamaya Eşit,10594
Grains/Cereals,Filo Mix,7,25,7,Ortalamaya Eşit,10733
Grains/Cereals,Filo Mix,7,30,7,Ortalamaya Eşit,10558
Grains/Cereals,Filo Mix,7,40,7,Ortalamaya Eşit,10970
Grains/Cereals,Filo Mix,7,60,7,Ortalamaya Eşit,10758
Grains/Cereals,Filo Mix,7,70,7,Ortalamaya Eşit,10563
Grains/Cereals,Gnocchi di nonna Alice,38,2,30.4,Ortalamadan Fazla,10262
Grains/Cereals,Gnocchi di nonna Alice,38,4,30.4,Ortalamadan Fazla,10295
Grains/Cereals,Gnocchi di nonna Alice,38,5,30.4,Ortalamadan Fazla,10426
Grains/Cereals,Gnocchi di nonna Alice,38,5,38,Ortalamaya Eşit,10596
Grains/Cereals,Gnocchi di nonna Alice,38,5,38,Ortalamaya Eşit,11018
Grains/Cereals,Gnocchi di nonna Alice,38,10,38,Ortalamaya Eşit,10727
Grains/Cereals,Gnocchi di nonna Alice,38,12,30.4,Ortalamadan Fazla,10329
Grains/Cereals,Gnocchi di nonna Alice,38,12,38,Ortalamaya Eşit,10664
Grains/Cereals,Gnocchi di nonna Alice,38,12,38,Ortalamaya Eşit,10966
Grains/Cereals,Gnocchi di nonna Alice,38,14,30.4,Ortalamadan Fazla,10497
Grains/Cereals,Gnocchi di nonna Alice,38,14,38,Ortalamaya Eşit,10616
Grains/Cereals,Gnocchi di nonna Alice,38,14,38,Ortalamaya Eşit,10740
Grains/Cereals,Gnocchi di nonna Alice,38,15,30.4,Ortalamadan Fazla,10458
Grains/Cereals,Gnocchi di nonna Alice,38,15,38,Ortalamaya Eşit,10749
Grains/Cereals,Gnocchi di nonna Alice,38,16,38,Ortalamaya Eşit,10896
Grains/Cereals,Gnocchi di nonna Alice,38,18,30.4,Ortalamadan Fazla,10369
Grains/Cereals,Gnocchi di nonna Alice,38,18,38,Ortalamaya Eşit,10714
Grains/Cereals,Gnocchi di nonna Alice,38,18,38,Ortalamaya Eşit,10944
Grains/Cereals,Gnocchi di nonna Alice,38,20,30.4,Ortalamadan Fazla,10301
Grains/Cereals,Gnocchi di nonna Alice,38,20,30.4,Ortalamadan Fazla,10346
Grains/Cereals,Gnocchi di nonna Alice,38,20,30.4,Ortalamadan Fazla,10383
Grains/Cereals,Gnocchi di nonna Alice,38,20,30.4,Ortalamadan Fazla,10471
Grains/Cereals,Gnocchi di nonna Alice,38,20,38,Ortalamaya Eşit,10618
Grains/Cereals,Gnocchi di nonna Alice,38,20,38,Ortalamaya Eşit,10690
Grains/Cereals,Gnocchi di nonna Alice,38,20,38,Ortalamaya Eşit,10781
Grains/Cereals,Gnocchi di nonna Alice,38,20,38,Ortalamaya Eşit,10790
Grains/Cereals,Gnocchi di nonna Alice,38,20,38,Ortalamaya Eşit,10808
Grains/Cereals,Gnocchi di nonna Alice,38,20,38,Ortalamaya Eşit,11029
Grains/Cereals,Gnocchi di nonna Alice,38,21,38,Ortalamaya Eşit,10884
Grains/Cereals,Gnocchi di nonna Alice,38,24,38,Ortalamaya Eşit,10855
Grains/Cereals,Gnocchi di nonna Alice,38,28,30.4,Ortalamadan Fazla,10433
Grains/Cereals,Gnocchi di nonna Alice,38,28,38,Ortalamaya Eşit,10608
Grains/Cereals,Gnocchi di nonna Alice,38,28,38,Ortalamaya Eşit,10748
Grains/Cereals,Gnocchi di nonna Alice,38,30,30.4,Ortalamadan Fazla,10430
Grains/Cereals,Gnocchi di nonna Alice,38,30,30.4,Ortalamadan Fazla,10464
Grains/Cereals,Gnocchi di nonna Alice,38,30,30.4,Ortalamadan Fazla,10494
Grains/Cereals,Gnocchi di nonna Alice,38,30,38,Ortalamaya Eşit,10526
Grains/Cereals,Gnocchi di nonna Alice,38,30,38,Ortalamaya Eşit,10712
Grains/Cereals,Gnocchi di nonna Alice,38,30,38,Ortalamaya Eşit,10755
Grains/Cereals,Gnocchi di nonna Alice,38,30,38,Ortalamaya Eşit,10820
Grains/Cereals,Gnocchi di nonna Alice,38,30,38,Ortalamaya Eşit,10841
Grains/Cereals,Gnocchi di nonna Alice,38,40,30.4,Ortalamadan Fazla,10436
Grains/Cereals,Gnocchi di nonna Alice,38,40,38,Ortalamaya Eşit,10519
Grains/Cereals,Gnocchi di nonna Alice,38,40,38,Ortalamaya Eşit,10555
Grains/Cereals,Gnocchi di nonna Alice,38,45,38,Ortalamaya Eşit,10657
Grains/Cereals,Gnocchi di nonna Alice,38,60,38,Ortalamaya Eşit,10570
Grains/Cereals,Gnocchi di nonna Alice,38,60,38,Ortalamaya Eşit,10637
Grains/Cereals,Gnocchi di nonna Alice,38,60,38,Ortalamaya Eşit,10762
Grains/Cereals,Gnocchi di nonna Alice,38,70,30.4,Ortalamadan Fazla,10401
Grains/Cereals,Gnocchi di nonna Alice,38,70,38,Ortalamaya Eşit,10514
Grains/Cereals,Gustaf's Knäckebröd,21,4,21,Ortalamaya Eşit,10768
Grains/Cereals,Gustaf's Knäckebröd,21,6,16.8,Ortalamadan Fazla,10251
Grains/Cereals,Gustaf's Knäckebröd,21,6,21,Ortalamaya Eşit,10763
Grains/Cereals,Gustaf's Knäckebröd,21,12,16.8,Ortalamadan Fazla,10435
Grains/Cereals,Gustaf's Knäckebröd,21,15,21,Ortalamaya Eşit,10648
Grains/Cereals,Gustaf's Knäckebröd,21,20,21,Ortalamaya Eşit,10651
Grains/Cereals,Gustaf's Knäckebröd,21,21,21,Ortalamaya Eşit,10943
Grains/Cereals,Gustaf's Knäckebröd,21,24,21,Ortalamaya Eşit,10553
Grains/Cereals,Gustaf's Knäckebröd,21,25,21,Ortalamaya Eşit,11001
Grains/Cereals,Gustaf's Knäckebröd,21,35,21,Ortalamaya Eşit,10844
Grains/Cereals,Gustaf's Knäckebröd,21,40,21,Ortalamaya Eşit,10619
Grains/Cereals,Gustaf's Knäckebröd,21,40,21,Ortalamaya Eşit,10635
Grains/Cereals,Gustaf's Knäckebröd,21,48,21,Ortalamaya Eşit,10603
Grains/Cereals,Gustaf's Knäckebröd,21,52,21,Ortalamaya Eşit,10836
Grains/Cereals,Ravioli Angelo,19.5,2,15.6,Ortalamadan Fazla,10282
Grains/Cereals,Ravioli Angelo,19.5,4,19.5,Ortalamaya Eşit,10582
Grains/Cereals,Ravioli Angelo,19.5,5,19.5,Ortalamaya Eşit,10535
Grains/Cereals,Ravioli Angelo,19.5,6,19.5,Ortalamaya Eşit,10578
Grains/Cereals,Ravioli Angelo,19.5,10,19.5,Ortalamaya Eşit,10851
Grains/Cereals,Ravioli Angelo,19.5,14,19.5,Ortalamaya Eşit,10755
Grains/Cereals,Ravioli Angelo,19.5,15,15.6,Ortalamadan Fazla,10251
Grains/Cereals,Ravioli Angelo,19.5,15,15.6,Ortalamadan Fazla,10438
Grains/Cereals,Ravioli Angelo,19.5,15,19.5,Ortalamaya Eşit,10823
Grains/Cereals,Ravioli Angelo,19.5,15,19.5,Ortalamaya Eşit,10826
Grains/Cereals,Ravioli Angelo,19.5,15,19.5,Ortalamaya Eşit,10983
Grains/Cereals,Ravioli Angelo,19.5,16,15.6,Ortalamadan Fazla,10326
Grains/Cereals,Ravioli Angelo,19.5,20,15.6,Ortalamadan Fazla,10416
Grains/Cereals,Ravioli Angelo,19.5,20,19.5,Ortalamaya Eşit,10597
Grains/Cereals,Ravioli Angelo,19.5,20,19.5,Ortalamaya Eşit,10916
Grains/Cereals,Ravioli Angelo,19.5,20,19.5,Ortalamaya Eşit,11055
Grains/Cereals,Ravioli Angelo,19.5,24,19.5,Ortalamaya Eşit,10836
Grains/Cereals,Ravioli Angelo,19.5,25,15.6,Ortalamadan Fazla,10355
Grains/Cereals,Ravioli Angelo,19.5,25,15.6,Ortalamadan Fazla,10368
Grains/Cereals,Ravioli Angelo,19.5,28,19.5,Ortalamaya Eşit,11039
Grains/Cereals,Ravioli Angelo,19.5,30,19.5,Ortalamaya Eşit,10931
Grains/Cereals,Ravioli Angelo,19.5,40,19.5,Ortalamaya Eşit,10707
Grains/Cereals,Ravioli Angelo,19.5,50,15.6,Ortalamadan Fazla,10260
Grains/Cereals,Tunnbröd,9,2,9,Ortalamaya Eşit,11077
Grains/Cereals,Tunnbröd,9,5,9,Ortalamaya Eşit,10674
Grains/Cereals,Tunnbröd,9,8,9,Ortalamaya Eşit,10935
Grains/Cereals,Tunnbröd,9,10,7.2,Ortalamadan Fazla,10495
Grains/Cereals,Tunnbröd,9,10,9,Ortalamaya Eşit,10621
Grains/Cereals,Tunnbröd,9,10,9,Ortalamaya Eşit,11013
Grains/Cereals,Tunnbröd,9,15,7.2,Ortalamadan Fazla,10470
Grains/Cereals,Tunnbröd,9,18,9,Ortalamaya Eşit,10811
Grains/Cereals,Tunnbröd,9,20,9,Ortalamaya Eşit,10554
Grains/Cereals,Tunnbröd,9,21,7.2,Ortalamadan Fazla,10462
Grains/Cereals,Tunnbröd,9,25,7.2,Ortalamadan Fazla,10348
Grains/Cereals,Tunnbröd,9,30,9,Ortalamaya Eşit,10880
Grains/Cereals,Tunnbröd,9,32,9,Ortalamaya Eşit,10670
Grains/Cereals,Tunnbröd,9,40,7.2,Ortalamadan Fazla,10337
Grains/Cereals,Tunnbröd,9,40,7.2,Ortalamadan Fazla,10396
Grains/Cereals,Tunnbröd,9,44,9,Ortalamaya Eşit,10748
Grains/Cereals,Tunnbröd,9,50,9,Ortalamaya Eşit,10869
Grains/Cereals,Tunnbröd,9,60,7.2,Ortalamadan Fazla,10402
Grains/Cereals,Tunnbröd,9,70,9,Ortalamaya Eşit,10543
Grains/Cereals,Tunnbröd,9,70,9,Ortalamaya Eşit,10845
Grains/Cereals,Wimmers gute Semmelknödel,33.25,2,33.25,Ortalamaya Eşit,11077
Grains/Cereals,Wimmers gute Semmelknödel,33.25,3,33.25,Ortalamaya Eşit,10832
Grains/Cereals,Wimmers gute Semmelknödel,33.25,4,33.25,Ortalamaya Eşit,10968
Grains/Cereals,Wimmers gute Semmelknödel,33.25,6,26.6,Ortalamadan Fazla,10439
Grains/Cereals,Wimmers gute Semmelknödel,33.25,6,33.25,Ortalamaya Eşit,10574
Grains/Cereals,Wimmers gute Semmelknödel,33.25,7,26.6,Ortalamadan Fazla,10426
Grains/Cereals,Wimmers gute Semmelknödel,33.25,8,26.6,Ortalamadan Fazla,10470
Grains/Cereals,Wimmers gute Semmelknödel,33.25,8,33.25,Ortalamaya Eşit,10957
Grains/Cereals,Wimmers gute Semmelknödel,33.25,9,26.6,Ortalamadan Fazla,10289
Grains/Cereals,Wimmers gute Semmelknödel,33.25,9,33.25,Ortalamaya Eşit,10629
Grains/Cereals,Wimmers gute Semmelknödel,33.25,15,33.25,Ortalamaya Eşit,10668
Grains/Cereals,Wimmers gute Semmelknödel,33.25,15,33.25,Ortalamaya Eşit,10872
Grains/Cereals,Wimmers gute Semmelknödel,33.25,18,33.25,Ortalamaya Eşit,10565
Grains/Cereals,Wimmers gute Semmelknödel,33.25,20,33.25,Ortalamaya Eşit,10876
Grains/Cereals,Wimmers gute Semmelknödel,33.25,20,33.25,Ortalamaya Eşit,11031
Grains/Cereals,Wimmers gute Semmelknödel,33.25,24,33.25,Ortalamaya Eşit,10757
Grains/Cereals,Wimmers gute Semmelknödel,33.25,25,33.25,Ortalamaya Eşit,11053
Grains/Cereals,Wimmers gute Semmelknödel,33.25,28,33.25,Ortalamaya Eşit,10681
Grains/Cereals,Wimmers gute Semmelknödel,33.25,30,26.6,Ortalamadan Fazla,10370
Grains/Cereals,Wimmers gute Semmelknödel,33.25,30,26.6,Ortalamadan Fazla,10436
Grains/Cereals,Wimmers gute Semmelknödel,33.25,30,26.6,Ortalamadan Fazla,10479
Grains/Cereals,Wimmers gute Semmelknödel,33.25,30,33.25,Ortalamaya Eşit,10557
Grains/Cereals,Wimmers gute Semmelknödel,33.25,30,33.25,Ortalamaya Eşit,10836
Grains/Cereals,Wimmers gute Semmelknödel,33.25,30,33.25,Ortalamaya Eşit,10859
Grains/Cereals,Wimmers gute Semmelknödel,33.25,35,26.6,Ortalamadan Fazla,10368
Grains/Cereals,Wimmers gute Semmelknödel,33.25,35,26.6,Ortalamadan Fazla,10451
Grains/Cereals,Wimmers gute Semmelknödel,33.25,35,33.25,Ortalamaya Eşit,10796
Grains/Cereals,Wimmers gute Semmelknödel,33.25,48,33.25,Ortalamaya Eşit,10845
Grains/Cereals,Wimmers gute Semmelknödel,33.25,50,26.6,Ortalamadan Fazla,10343
Grains/Cereals,Wimmers gute Semmelknödel,33.25,130,33.25,Ortalamaya Eşit,11072
Meat/Poultry,Pâté chinois,24,2,19.2,Ortalamadan Fazla,10476
Meat/Poultry,Pâté chinois,24,2,24,Ortalamaya Eşit,11077
Meat/Poultry,Pâté chinois,24,4,24,Ortalamaya Eşit,10668
Meat/Poultry,Pâté chinois,24,4,24,Ortalamaya Eşit,10948
Meat/Poultry,Pâté chinois,24,4,24,Ortalamaya Eşit,11064
Meat/Poultry,Pâté chinois,24,5,24,Ortalamaya Eşit,10615
Meat/Poultry,Pâté chinois,24,6,24,Ortalamaya Eşit,10725
Meat/Poultry,Pâté chinois,24,6,24,Ortalamaya Eşit,11001
Meat/Poultry,Pâté chinois,24,10,19.2,Ortalamadan Fazla,10425
Meat/Poultry,Pâté chinois,24,10,24,Ortalamaya Eşit,10872
Meat/Poultry,Pâté chinois,24,12,19.2,Ortalamadan Fazla,10356
Meat/Poultry,Pâté chinois,24,12,24,Ortalamaya Eşit,10630
Meat/Poultry,Pâté chinois,24,12,24,Ortalamaya Eşit,10728
Meat/Poultry,Pâté chinois,24,14,24,Ortalamaya Eşit,10529
Meat/Poultry,Pâté chinois,24,15,19.2,Ortalamadan Fazla,10389
Meat/Poultry,Pâté chinois,24,18,24,Ortalamaya Eşit,10559
Meat/Poultry,Pâté chinois,24,20,19.2,Ortalamadan Fazla,10280
Meat/Poultry,Pâté chinois,24,20,24,Ortalamaya Eşit,10606
Meat/Poultry,Pâté chinois,24,21,19.2,Ortalamadan Fazla,10254
Meat/Poultry,Pâté chinois,24,21,24,Ortalamaya Eşit,10707
Meat/Poultry,Pâté chinois,24,25,24,Ortalamaya Eşit,10564
Meat/Poultry,Pâté chinois,24,25,24,Ortalamaya Eşit,10930
Meat/Poultry,Pâté chinois,24,30,19.2,Ortalamadan Fazla,10485
Meat/Poultry,Pâté chinois,24,30,24,Ortalamaya Eşit,10902
Meat/Poultry,Pâté chinois,24,35,24,Ortalamaya Eşit,11028
Meat/Poultry,Pâté chinois,24,35,24,Ortalamaya Eşit,11056
Meat/Poultry,Pâté chinois,24,40,19.2,Ortalamadan Fazla,10342
Meat/Poultry,Pâté chinois,24,40,24,Ortalamaya Eşit,11002
Meat/Poultry,Pâté chinois,24,60,19.2,Ortalamadan Fazla,10461
Meat/Poultry,Pâté chinois,24,60,24,Ortalamaya Eşit,10802
Meat/Poultry,Pâté chinois,24,65,24,Ortalamaya Eşit,10990
Meat/Poultry,Pâté chinois,24,120,19.2,Ortalamadan Fazla,10398
Meat/Poultry,Pâté chinois,24,120,19.2,Ortalamadan Fazla,10451
Meat/Poultry,Tourtière,7.45,3,7.45,Ortalamadan Az,10781
Meat/Poultry,Tourtière,7.45,3,7.45,Ortalamadan Az,10792
Meat/Poultry,Tourtière,7.45,4,7.45,Ortalamadan Az,10600
Meat/Poultry,Tourtière,7.45,5,5.9,Ortalamadan Fazla,10306
Meat/Poultry,Tourtière,7.45,6,5.9,Ortalamadan Fazla,10408
Meat/Poultry,Tourtière,7.45,6,5.9,Ortalamadan Fazla,10450
Meat/Poultry,Tourtière,7.45,6,7.45,Ortalamadan Az,10654
Meat/Poultry,Tourtière,7.45,6,7.45,Ortalamadan Az,10794
Meat/Poultry,Tourtière,7.45,7,7.45,Ortalamadan Az,10800
Meat/Poultry,Tourtière,7.45,10,5.9,Ortalamadan Fazla,10288
Meat/Poultry,Tourtière,7.45,10,5.9,Ortalamadan Fazla,10375
Meat/Poultry,Tourtière,7.45,10,7.45,Ortalamadan Az,10534
Meat/Poultry,Tourtière,7.45,10,7.45,Ortalamadan Az,10915
Meat/Poultry,Tourtière,7.45,10,7.45,Ortalamadan Az,11035
Meat/Poultry,Tourtière,7.45,15,5.9,Ortalamadan Fazla,10331
Meat/Poultry,Tourtière,7.45,15,5.9,Ortalamadan Fazla,10445
Meat/Poultry,Tourtière,7.45,15,7.45,Ortalamadan Az,10524
Meat/Poultry,Tourtière,7.45,15,7.45,Ortalamadan Az,10717
Meat/Poultry,Tourtière,7.45,18,5.9,Ortalamadan Fazla,10367
Meat/Poultry,Tourtière,7.45,20,5.9,Ortalamadan Fazla,10352
Meat/Poultry,Tourtière,7.45,20,7.45,Ortalamadan Az,10501
Meat/Poultry,Tourtière,7.45,20,7.45,Ortalamadan Az,11065
Meat/Poultry,Tourtière,7.45,24,5.9,Ortalamadan Fazla,10349
Meat/Poultry,Tourtière,7.45,24,5.9,Ortalamadan Fazla,10362
Meat/Poultry,Tourtière,7.45,24,5.9,Ortalamadan Fazla,10487
Meat/Poultry,Tourtière,7.45,24,7.45,Ortalamadan Az,10542
Meat/Poultry,Tourtière,7.45,28,5.9,Ortalamadan Fazla,10360
Meat/Poultry,Tourtière,7.45,30,7.45,Ortalamadan Az,10650
Meat/Poultry,Tourtière,7.45,30,7.45,Ortalamadan Az,10678
Meat/Poultry,Tourtière,7.45,32,7.45,Ortalamadan Az,10882
Meat/Poultry,Tourtière,7.45,35,7.45,Ortalamadan Az,10859
Meat/Poultry,Tourtière,7.45,40,5.9,Ortalamadan Fazla,10432
